label,mtang1,mtang2,move,posid,direction,speed,motor,angle,xpix,ypix,xytgt,peaks,fwhm
xy_12-20230526-172619,0.000000,0.000000,20230526-172856,4852,cw,cruise,phi,-1.978813,2131.958717,940.217259,1,79470.0758,3.4865
curreposition-20230530-112102,0.000000,0.000000,20230530-112104,4852,cw,cruise,theta,0.000000,1957.278208,922.371414,0,78540.4028,3.5918
curreposition-20230530-112145,0.000000,0.000000,20230530-112147,4852,cw,cruise,theta,0.000000,1969.175215,926.863398,0,79311.7575,3.5368
curreposition-20230530-112239,0.000000,0.000000,20230530-112242,4852,cw,cruise,theta,0.000000,1975.555198,927.480650,0,77016.4807,3.6024
curreposition-20230530-112331,0.000000,0.000000,20230530-112334,4852,cw,cruise,theta,0.000000,1981.906274,926.998847,0,79327.2408,3.5262
curreposition-20230530-112445,0.000000,0.000000,20230530-112448,4852,cw,cruise,theta,0.000000,1982.275310,926.948004,0,78988.8020,3.5466
curreposition-20230530-112541,0.000000,0.000000,20230530-112544,4852,cw,cruise,theta,0.000000,1980.888532,897.203105,0,79238.7344,3.5406
curreposition-20230530-112636,0.000000,0.000000,20230530-112639,4852,cw,cruise,theta,0.000000,1976.447926,883.241603,0,78041.7319,3.5609
curreposition-20230530-112722,0.000000,0.000000,20230530-112724,4852,cw,cruise,theta,0.000000,1976.401429,883.212324,0,78108.4403,3.5595
arcph15-20230530-112800,0.000000,0.000000,20230530-112802,4852,cw,cruise,phi,0.000000,1976.431059,883.187316,0,78338.3794,3.5569
arcph15-20230530-112800,0.000000,0.000000,20230530-112812,4852,cw,cruise,phi,15.000000,1982.222066,905.197149,0,78456.9359,3.5484
arcph15-20230530-112800,0.000000,0.000000,20230530-112822,4852,cw,cruise,phi,15.000000,1981.630152,930.690328,0,77642.3972,3.5748
arcph15-20230530-112800,0.000000,0.000000,20230530-112831,4852,cw,cruise,phi,15.000000,1973.533609,954.940215,0,78295.1864,3.5757
arcph15-20230530-112800,0.000000,0.000000,20230530-112841,4852,cw,cruise,phi,15.000000,1958.667515,975.852482,0,79137.8588,3.5991
arcph15-20230530-112800,0.000000,0.000000,20230530-112850,4852,cw,cruise,phi,15.000000,1938.234627,991.452629,0,78722.1080,3.6377
arcph15-20230530-112800,0.000000,0.000000,20230530-112900,4852,cw,cruise,phi,15.000000,1914.219855,1000.418812,0,79155.6512,3.6538
arcph15-20230530-112800,0.000000,0.000000,20230530-112910,4852,cw,cruise,phi,15.000000,1888.676731,1002.016128,0,79009.4744,3.7088
arcph15-20230530-112800,0.000000,0.000000,20230530-112919,4852,cw,cruise,phi,15.000000,1863.695126,996.081365,0,79324.6305,3.7136
arcph15-20230530-112800,0.000000,0.000000,20230530-112928,4852,cw,cruise,phi,15.000000,1841.497905,983.108096,0,79700.5983,3.8055
arcph15-20230530-112800,0.000000,0.000000,20230530-112936,4852,cw,cruise,phi,15.000000,1824.124320,964.291877,0,79588.0820,3.7856
arcph15-20230530-112800,0.000000,0.000000,20230530-112946,4852,ccw,cruise,phi,15.000000,1839.892214,981.745696,0,79542.0267,3.7693
arcph15-20230530-112800,0.000000,0.000000,20230530-112956,4852,ccw,cruise,phi,15.000000,1861.753301,995.212975,0,80000.5329,3.7604
arcph15-20230530-112800,0.000000,0.000000,20230530-113006,4852,ccw,cruise,phi,15.000000,1886.615726,1001.806047,0,79444.5391,3.7373
arcph15-20230530-112800,0.000000,0.000000,20230530-113016,4852,ccw,cruise,phi,15.000000,1912.280124,1000.824822,0,79389.2307,3.6758
arcph15-20230530-112800,0.000000,0.000000,20230530-113024,4852,ccw,cruise,phi,15.000000,1936.538212,992.365247,0,78178.5710,3.6691
arcph15-20230530-112800,0.000000,0.000000,20230530-113034,4852,ccw,cruise,phi,15.000000,1957.186266,977.293157,0,78876.2050,3.6071
arcph15-20230530-112800,0.000000,0.000000,20230530-113043,4852,ccw,cruise,phi,15.000000,1972.584627,956.827643,0,78652.4122,3.5866
arcph15-20230530-112800,0.000000,0.000000,20230530-113052,4852,ccw,cruise,phi,15.000000,1981.224421,932.778115,0,78739.2016,3.5517
arcph15-20230530-112800,0.000000,0.000000,20230530-113102,4852,ccw,cruise,phi,15.000000,1982.497495,907.140647,0,78268.7948,3.5665
arcph15-20230530-112800,0.000000,0.000000,20230530-113111,4852,ccw,cruise,phi,15.000000,1976.476924,883.135284,0,78320.9726,3.5672
arcth30-20230530-113152,0.000000,0.000000,20230530-113154,4852,cw,cruise,phi,180.000000,1815.520979,948.192273,0,80623.0351,3.9517
arcth30-20230530-113152,0.000000,0.000000,20230530-113204,4852,cw,cruise,theta,30.000000,1809.279691,855.890744,0,80064.5185,3.8772
arcth30-20230530-113544,0.000000,0.000000,20230530-113547,4852,cw,cruise,phi,180.000000,1869.568395,757.197507,0,78779.7599,3.6470
arcth30-20230530-113544,0.000000,0.000000,20230530-113556,4852,cw,cruise,theta,30.000000,1962.156589,720.687381,0,79571.3631,3.6649
curreposition-20230530-113809,0.000000,0.000000,20230530-113812,4852,cw,cruise,theta,0.000000,1979.997036,884.269093,0,78844.2025,3.5360
curreposition-20230530-113846,0.000000,0.000000,20230530-113848,4852,cw,cruise,theta,0.000000,1978.843948,883.659932,0,78075.0996,3.5583
arcth30-20230530-113907,0.000000,0.000000,20230530-113910,4852,cw,cruise,phi,180.000000,1805.680348,896.649282,0,81140.7839,3.9104
arcth30-20230530-113907,0.000000,0.000000,20230530-113920,4852,cw,cruise,theta,30.000000,1828.700243,805.093371,0,79485.0618,3.7773
arcth30-20230530-113907,0.000000,0.000000,20230530-113929,4852,cw,cruise,theta,30.000000,1901.324960,737.654635,0,79507.6930,3.6597
arcth30-20230530-113907,0.000000,0.000000,20230530-113939,4852,cw,cruise,theta,30.000000,1999.932112,722.179317,0,79463.0273,3.5578
arcth30-20230530-113907,0.000000,0.000000,20230530-113948,4852,cw,cruise,theta,30.000000,2090.006407,764.423551,0,78346.4240,3.4735
arcth30-20230530-113907,0.000000,0.000000,20230530-113956,4852,cw,cruise,theta,30.000000,2141.170677,849.949674,0,79128.0940,3.4476
arcth30-20230530-113907,0.000000,0.000000,20230530-114006,4852,cw,cruise,theta,30.000000,2135.818138,949.346697,0,78102.4607,3.5122
arcth30-20230530-113907,0.000000,0.000000,20230530-114015,4852,cw,cruise,theta,30.000000,2075.669774,1028.874269,0,78664.1468,3.5524
arcth30-20230530-113907,0.000000,0.000000,20230530-114025,4852,cw,cruise,theta,30.000000,1980.968956,1061.109324,0,79648.2816,3.5870
arcth30-20230530-113907,0.000000,0.000000,20230530-114035,4852,cw,cruise,theta,30.000000,1885.408970,1035.138072,0,79326.2800,3.7598
arcth30-20230530-113907,0.000000,0.000000,20230530-114045,4852,cw,cruise,theta,30.000000,1820.174943,959.750195,0,80207.1476,3.8863
arcth30-20230530-113907,0.000000,0.000000,20230530-114055,4852,ccw,cruise,theta,30.000000,1881.129251,1032.345999,0,79344.2270,3.7217
arcth30-20230530-113907,0.000000,0.000000,20230530-114105,4852,ccw,cruise,theta,30.000000,1976.324346,1061.134123,0,79017.7744,3.6177
arcth30-20230530-113907,0.000000,0.000000,20230530-114115,4852,ccw,cruise,theta,30.000000,2071.479869,1031.750952,0,77729.7135,3.5964
arcth30-20230530-113907,0.000000,0.000000,20230530-114125,4852,ccw,cruise,theta,30.000000,2133.991586,953.942121,0,78925.3452,3.4804
arcth30-20230530-113907,0.000000,0.000000,20230530-114135,4852,ccw,cruise,theta,30.000000,2142.207280,854.640807,0,77436.9466,3.4782
arcth30-20230530-113907,0.000000,0.000000,20230530-114145,4852,ccw,cruise,theta,30.000000,2093.865896,768.052134,0,78820.1415,3.4287
arcth30-20230530-113907,0.000000,0.000000,20230530-114155,4852,ccw,cruise,theta,30.000000,2005.075926,723.013191,0,78832.6944,3.4739
arcth30-20230530-113907,0.000000,0.000000,20230530-114203,4852,ccw,cruise,theta,30.000000,1906.136841,735.377736,0,79281.1501,3.6609
arcth30-20230530-113907,0.000000,0.000000,20230530-114212,4852,ccw,cruise,theta,30.000000,1831.369122,800.620157,0,79604.1611,3.7524
arcth30-20230530-113907,0.000000,0.000000,20230530-114221,4852,ccw,cruise,theta,30.000000,1805.699856,896.686156,0,80695.5481,3.8637
arcth30-20230530-113907,0.000000,0.000000,20230530-114230,4852,ccw,cruise,phi,180.000000,1978.904070,883.834830,0,78602.6714,3.5387
curreposition-20230530-114530,0.000000,0.000000,20230530-114532,4852,cw,cruise,theta,0.000000,1978.911860,883.872580,0,78614.1858,3.5293
curreposition-20230530-114703,0.000000,0.000000,20230530-114705,4852,cw,cruise,theta,0.000000,1892.409137,810.406634,0,80242.2868,3.7658
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-114843,4852,cw,cruise,phi,34.968463,1859.269947,797.309246,1,79724.8799,3.7621
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-114857,4852,cw,cruise,phi,-3.663925,1889.548557,768.842297,1,79558.5474,3.7724
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-114910,4852,ccw,cruise,phi,17.967520,1852.824132,837.229867,1,79817.8909,3.8121
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-114924,4852,ccw,cruise,phi,7.645355,1889.127108,800.846723,1,79688.2059,3.6887
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-114938,4852,cw,cruise,phi,5.683343,1923.778550,770.420523,1,79609.8760,3.7048
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-114952,4852,ccw,cruise,phi,5.770929,1852.519199,871.665912,1,81778.5946,3.9421
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115006,4852,ccw,cruise,phi,17.402188,1887.491736,836.634028,1,80926.5928,3.8194
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115020,4852,ccw,cruise,phi,-2.000891,1924.622171,800.684225,1,79778.3239,3.7206
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115034,4852,cw,cruise,phi,15.516800,1959.402540,770.326689,1,77892.6138,3.6168
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115048,4852,cw,cruise,phi,-2.135116,1855.815881,909.411674,1,79931.0739,3.8332
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115102,4852,ccw,cruise,phi,26.467178,1887.194450,873.700731,1,80232.0429,3.8716
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115116,4852,ccw,cruise,phi,8.962292,1922.435958,836.470161,1,80828.4181,3.7932
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115130,4852,cw,cruise,phi,7.471329,1959.571937,805.639055,1,79841.5592,3.7179
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115144,4852,cw,cruise,phi,27.508275,1994.946966,771.226482,1,79116.8529,3.5198
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115158,4852,cw,cruise,phi,8.142822,1855.791470,943.453437,1,79586.7372,3.7603
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115212,4852,ccw,cruise,phi,36.151489,1887.579272,909.816217,1,79794.4698,3.7735
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115226,4852,ccw,cruise,phi,22.722586,1920.975708,873.985274,1,80240.0289,3.7281
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115240,4852,ccw,cruise,phi,-1.999653,1959.103198,835.860326,1,79782.6044,3.6967
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115254,4852,cw,cruise,phi,21.405838,1996.221845,806.288702,1,78485.7004,3.5728
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115308,4852,cw,cruise,phi,37.164332,2029.476132,771.389388,1,80840.1148,3.7115
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115322,4852,cw,cruise,phi,19.300494,1855.104546,977.635622,1,79326.7896,3.7564
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115336,4852,ccw,cruise,phi,46.818605,1888.394114,944.942553,1,79238.0846,3.7648
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115350,4852,ccw,cruise,phi,32.987123,1922.076398,911.033189,1,79790.0734,3.6773
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115404,4852,ccw,cruise,phi,19.271574,1954.724619,873.695617,1,80654.0593,3.8875
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115418,4852,cw,cruise,phi,17.057557,1998.175106,843.328928,1,78832.7168,3.6024
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115432,4852,cw,cruise,phi,33.669075,2031.137038,808.140997,1,79868.2342,3.6701
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115446,4852,cw,cruise,phi,48.021568,2064.123155,771.372864,1,79340.1230,3.6014
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115500,4852,ccw,cruise,phi,25.306415,1886.515078,979.730382,1,79495.4607,3.7516
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115514,4852,ccw,cruise,phi,40.437555,1923.157452,945.870259,1,79719.8271,3.6528
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115528,4852,ccw,cruise,phi,32.950683,1959.508299,912.718171,1,78183.4486,3.6406
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115542,4852,ccw,cruise,phi,-1.708923,1995.239591,871.650075,1,79807.9700,3.7041
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115556,4852,cw,cruise,phi,31.365058,2033.140517,846.849991,1,80106.6650,3.7747
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115610,4852,cw,cruise,phi,38.880203,2063.874747,807.086526,1,79865.0862,3.5934
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115624,4852,cw,cruise,phi,28.750532,1889.055213,1011.642739,1,79014.2529,3.6837
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115638,4852,ccw,cruise,phi,46.788070,1924.679442,980.075350,1,79026.5191,3.6746
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115652,4852,ccw,cruise,phi,32.918591,1959.743408,946.157660,1,79020.0980,3.5931
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115706,4852,ccw,cruise,phi,19.244810,1997.358301,907.909817,1,78628.1795,3.5594
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115720,4852,cw,cruise,phi,17.282341,2027.100806,877.576459,1,78922.3236,3.6132
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115734,4852,cw,cruise,phi,33.442650,2062.954100,842.572383,1,78434.5601,3.5848
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115748,4852,cw,cruise,phi,48.005069,2097.834898,805.923235,1,78930.7812,3.4719
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115802,4852,ccw,cruise,phi,15.722148,1921.533334,1014.751313,1,78804.2924,3.6691
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115816,4852,ccw,cruise,phi,38.624980,1959.359550,980.415753,1,77721.4814,3.6274
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115830,4852,ccw,cruise,phi,23.156865,1996.075289,944.902268,1,79101.5031,3.5130
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115844,4852,ccw,cruise,phi,-2.071085,2030.526089,909.261784,1,77562.3023,3.5708
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115858,4852,cw,cruise,phi,21.503646,2061.711294,875.165186,1,78691.4603,3.5157
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115912,4852,cw,cruise,phi,37.087169,2096.778601,840.213054,1,78571.9759,3.4839
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115928,4852,ccw,cruise,phi,4.952912,1956.582819,1015.009603,1,78528.7404,3.6459
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115942,4852,ccw,cruise,phi,28.411975,1995.136526,979.987188,1,79502.3353,3.5337
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-115956,4852,ccw,cruise,phi,9.395511,2030.325913,944.612467,1,76856.1665,3.5552
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-120011,4852,cw,cruise,phi,7.542596,2061.372034,907.224509,1,77721.9507,3.5457
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-120024,4852,cw,cruise,phi,27.521275,2096.039690,873.827981,1,79415.3130,3.4817
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-120038,4852,cw,cruise,phi,-1.486502,1995.517564,1010.732683,1,77528.4944,3.5977
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-120052,4852,ccw,cruise,phi,15.748451,2029.877258,978.911647,1,78895.9612,3.5152
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-120106,4852,ccw,cruise,phi,-2.632375,2064.063121,944.564727,1,78289.6267,3.5317
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-120120,4852,cw,cruise,phi,16.187497,2096.683385,907.204549,1,77908.3754,3.5009
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-120134,4852,cw,cruise,phi,7.512523,2029.000393,1010.950637,1,78940.1311,3.5420
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-120148,4852,ccw,cruise,phi,6.075693,2064.210208,978.980384,1,79208.3333,3.4987
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-120202,4852,cw,cruise,phi,6.257189,2097.419197,940.987472,1,78149.8078,3.4971
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-120216,4852,cw,cruise,phi,18.567852,2063.080217,1011.361091,1,78502.7961,3.5470
xy_60_zig-20230530-114835,0.000000,0.000000,20230530-120230,4852,cw,cruise,phi,-2.197095,2099.168825,974.028833,1,78895.8443,3.4964
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-120514,4852,cw,cruise,phi,0.084454,2098.834355,977.158929,1,78532.1598,3.4974
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-120528,4852,cw,cruise,phi,-3.892636,2067.018975,1010.271874,1,78998.0275,3.5311
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-120542,4852,ccw,cruise,phi,18.827813,2099.751507,942.923308,1,79047.0281,3.4881
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-120556,4852,ccw,cruise,phi,6.847581,2063.821747,981.106947,1,78796.9243,3.5042
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-120610,4852,cw,cruise,phi,5.027276,2029.737795,1010.883583,1,78641.8969,3.5451
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-120624,4852,ccw,cruise,phi,6.322012,2099.269787,908.268388,1,77923.5305,3.5079
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-120638,4852,ccw,cruise,phi,16.044431,2065.514472,945.564045,1,76335.9568,3.5573
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-120652,4852,ccw,cruise,phi,-1.469842,2028.805310,981.639477,1,77981.2369,3.5511
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-120706,4852,cw,cruise,phi,14.337609,1994.554370,1011.033415,1,78179.2248,3.5704
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-120720,4852,cw,cruise,phi,-2.659200,2095.794137,871.318912,1,78024.3701,3.5005
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-120734,4852,ccw,cruise,phi,25.152085,2066.055534,908.547024,1,78247.1650,3.5313
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-120748,4852,ccw,cruise,phi,9.322992,2030.906958,945.375769,1,78531.4399,3.5328
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-120802,4852,cw,cruise,phi,6.828907,1994.245299,976.049076,1,79078.1292,3.5386
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-120816,4852,cw,cruise,phi,26.815814,1958.955385,1010.335893,1,78895.7327,3.6222
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-120830,4852,cw,cruise,phi,7.679497,2094.628613,837.231761,1,77783.1965,3.4945
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-120844,4852,ccw,cruise,phi,33.769326,2066.079873,871.965618,1,78704.2605,3.5183
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-120858,4852,ccw,cruise,phi,23.063035,2032.330998,908.154979,1,78196.4805,3.5421
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-120912,4852,ccw,cruise,phi,-1.567062,1994.386694,947.045005,1,78405.2608,3.5445
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-120926,4852,cw,cruise,phi,19.971311,1958.048828,975.610947,1,78453.9910,3.6153
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-120940,4852,cw,cruise,phi,36.645130,1924.184525,1010.334135,1,79185.1916,3.6546
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-120954,4852,cw,cruise,phi,18.814115,2095.203545,803.815887,1,78471.6489,3.4763
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121008,4852,ccw,cruise,phi,43.439355,2065.771509,835.991095,1,79061.4912,3.4947
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121022,4852,ccw,cruise,phi,33.798600,2031.352489,870.149189,1,78652.0063,3.5585
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121036,4852,ccw,cruise,phi,19.469658,1998.331411,909.043997,1,78872.2544,3.5681
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121050,4852,cw,cruise,phi,16.276304,1956.563030,940.157463,1,78583.0367,3.6064
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121104,4852,cw,cruise,phi,32.491058,1922.386458,973.476147,1,77816.2266,3.6741
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121118,4852,cw,cruise,phi,47.773320,1888.850529,1010.256750,1,79148.7233,3.6718
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121132,4852,ccw,cruise,phi,26.107690,2063.199959,802.819230,1,78742.8773,3.5026
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121146,4852,ccw,cruise,phi,37.008507,2030.289038,834.878308,1,79063.7325,3.5915
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121200,4852,ccw,cruise,phi,33.264698,1993.629597,867.986429,1,79607.1303,3.7967
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121214,4852,ccw,cruise,phi,-1.542157,1955.086335,911.282680,1,79067.0177,3.6002
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121229,4852,cw,cruise,phi,29.091324,1920.681909,935.273130,1,78953.0508,3.6866
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121243,4852,cw,cruise,phi,38.792988,1888.955691,973.940097,1,79681.5864,3.6824
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121256,4852,cw,cruise,phi,28.548336,2061.663152,770.730532,1,78659.0886,3.5698
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121310,4852,ccw,cruise,phi,43.404413,2029.106397,800.085021,1,79830.2033,3.6231
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121324,4852,ccw,cruise,phi,33.802542,1992.770166,834.204393,1,79882.6093,3.6971
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121338,4852,ccw,cruise,phi,19.532683,1953.691893,872.791304,1,80582.5971,3.8777
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121352,4852,cw,cruise,phi,16.123044,1924.626642,902.044439,1,78944.0134,3.7156
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121406,4852,cw,cruise,phi,32.757452,1889.166580,937.261438,1,79308.3637,3.6904
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121420,4852,cw,cruise,phi,47.775079,1854.467429,975.017681,1,79346.9953,3.7883
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121434,4852,ccw,cruise,phi,16.538610,2029.070092,768.715471,1,79305.5810,3.6502
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121448,4852,ccw,cruise,phi,35.061000,1993.600303,799.731887,1,79996.0996,3.7366
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121502,4852,ccw,cruise,phi,23.762464,1955.865020,835.547681,1,79853.7243,3.8089
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121516,4852,ccw,cruise,phi,-1.473079,1920.633449,870.568685,1,80794.7966,3.7999
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121530,4852,cw,cruise,phi,19.975063,1890.665550,904.952053,1,79408.4949,3.7578
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121544,4852,cw,cruise,phi,36.687558,1855.354599,939.846924,1,79413.2344,3.7859
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121558,4852,ccw,cruise,phi,5.476303,1994.941825,768.374612,1,79207.6163,3.6521
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121612,4852,ccw,cruise,phi,25.814043,1957.534205,800.289662,1,78060.1973,3.6242
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121626,4852,ccw,cruise,phi,9.970192,1921.759145,836.024738,1,79318.4679,3.7595
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121640,4852,cw,cruise,phi,6.875610,1890.905053,873.202895,1,79698.6188,3.7731
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121654,4852,cw,cruise,phi,26.860190,1856.368988,906.160544,1,79421.4997,3.8011
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121708,4852,cw,cruise,phi,-1.960250,1957.339031,771.947998,1,78704.2747,3.6022
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121722,4852,ccw,cruise,phi,14.145453,1922.781222,801.362347,1,79814.8947,3.7542
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121736,4852,ccw,cruise,phi,-1.986334,1887.897089,835.240162,1,79494.4113,3.7495
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121751,4852,cw,cruise,phi,14.909720,1855.919079,873.109212,1,80183.7218,3.9293
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121805,4852,cw,cruise,phi,7.015075,1923.903171,771.450661,1,79400.5212,3.7192
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121819,4852,ccw,cruise,phi,4.739828,1888.734017,801.291718,1,80138.2742,3.7456
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121833,4852,cw,cruise,phi,5.725398,1855.083744,839.617293,1,79457.4794,3.7802
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121846,4852,cw,cruise,phi,17.913507,1889.768790,770.585241,1,79796.2468,3.7439
xy_60_zig_flipxy-20230530-120506,0.000000,0.000000,20230530-121900,4852,cw,cruise,phi,-1.246498,1853.756301,807.304923,1,80017.1670,3.7955
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-144417,4852,cw,cruise,phi,0.307588,2098.381305,804.581905,1,77756.0488,3.6025
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-144430,4852,cw,cruise,phi,-2.742560,2061.496859,767.896951,1,78927.6785,3.6519
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-144444,4852,ccw,cruise,phi,17.450325,2100.542929,838.618220,1,76863.4658,3.5637
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-144458,4852,ccw,cruise,phi,7.382389,2065.804461,802.180260,1,79243.7984,3.5748
